game_id,avg_temp,rain_sum,wind_speed_avg,snowfall_sum,is_indoor,rain_any,snow_any
1192,41.0,0.0,17.3,0.0,False,False,False
1193,55.4,0.0,8.1,0.0,True,False,False
1194,51.44,18.1,15.2,0.0,False,True,False
1195,58.46,11.5,14.2,0.0,False,True,False
1196,42.620000000000005,0.0,14.4,0.0,False,False,False
1197,44.06,0.0,9.9,0.0,False,False,False
1198,52.34,0.0,6.5,0.0,False,False,False
1199,56.3,0.0,8.4,0.0,True,False,False
1200,48.2,1.0,14.8,0.0,False,True,False
1201,42.98,0.0,27.2,0.0,False,False,False
1202,50.72,1.8,18.3,0.0,False,True,False
1203,45.32,0.8,14.2,0.0,True,True,False
1204,72.14,0.0,12.6,0.0,False,False,False
1205,65.3,0.0,7.4,0.0,False,False,False
1206,60.26,0.0,5.2,0.0,False,False,False
1207,25.16,0.0,6.6,0.28,False,False,True
1208,46.58,0.0,6.4,0.0,False,False,False
1209,60.440000000000005,0.0,6.0,0.0,True,False,False
1210,59.72,0.0,7.1,0.0,False,False,False
1211,43.88,0.0,4.7,0.0,False,False,False
1212,50.72,11.5,10.6,0.0,False,True,False
1213,73.04,0.0,20.5,0.0,False,False,False
1214,51.98,0.0,12.7,0.0,False,False,False
1215,68.0,0.4,24.3,0.0,True,True,False
1216,57.74,0.0,13.8,0.0,False,False,False
1217,57.56,0.0,18.6,0.0,False,False,False
1218,29.48,0.9,11.7,1.12,True,True,True
1219,40.28,0.0,8.8,0.0,False,False,False
1220,46.22,0.0,9.9,0.0,False,False,False
1221,54.5,0.0,5.6,0.0,False,False,False
1222,65.12,0.0,8.4,0.0,False,False,False
1223,52.7,0.0,17.8,0.0,True,False,False
1224,66.92,0.0,13.6,0.0,True,False,False
1225,49.28,12.1,19.5,0.0,False,True,False
1226,35.96,0.0,10.1,0.0,False,False,False
1227,48.92,0.0,9.7,0.0,False,False,False
1228,53.24,0.0,7.4,0.0,False,False,False
1229,41.9,12.6,20.6,0.0,True,True,False
1230,62.24,8.0,24.1,0.0,True,True,False
1231,46.76,6.0,13.4,0.0,False,True,False
1232,41.54,0.0,11.5,0.0,True,False,False
1233,34.52,0.0,11.9,0.0,False,False,False
1234,34.7,0.0,11.9,0.0,False,False,False
1235,37.22,0.0,9.4,0.0,False,False,False
1236,36.68,0.0,8.6,0.0,False,False,False
1237,51.8,0.0,9.8,0.0,True,False,False
1238,44.78,0.1,10.6,0.0,False,True,False
1239,36.68,3.8,4.8,0.07,False,True,True
1240,33.8,0.0,12.7,0.0,False,False,False
1241,31.82,0.0,8.1,0.0,False,False,False
1242,37.4,0.0,11.2,0.0,False,False,False
1243,39.74,0.0,17.0,0.0,True,False,False
1244,45.5,0.0,6.6,0.0,True,False,False
1245,35.42,0.0,11.1,0.0,False,False,False
1246,27.14,0.0,13.9,0.42,False,False,True
1247,27.68,0.0,22.5,0.0,True,False,False
1248,25.34,0.0,14.8,0.0,False,False,False
1249,36.32,0.0,17.3,0.14,False,False,True
1250,26.96,0.0,14.2,0.0,False,False,False
1251,66.2,0.0,13.5,0.0,False,False,False
1252,13.1,0.0,13.2,0.0,True,False,False
1253,32.18,0.0,16.1,0.0,False,False,False
1254,57.2,0.0,4.5,0.0,False,False,False
1255,25.16,0.0,16.5,0.0,True,False,False
1256,59.9,0.0,4.5,0.0,True,False,False
1257,36.14,0.0,8.7,0.0,False,False,False
1258,64.58,0.0,15.9,0.0,False,False,False
1259,31.82,0.0,30.4,0.0,False,False,False
1260,28.76,0.0,16.6,0.0,False,False,False
1261,36.86,0.0,11.7,0.0,False,False,False
1262,35.78,8.3,12.3,0.0,False,True,False
1263,33.8,2.7,18.2,10.99,True,True,True
1264,35.6,12.7,13.6,0.14,False,True,True
1265,41.18,20.4,13.2,0.0,False,True,False
1266,39.02,13.0,10.4,0.0,False,True,False
1267,52.16,0.9,14.5,0.0,False,True,False
1268,53.06,3.5,32.8,0.0,True,True,False
1269,54.14,0.0,6.2,0.0,False,False,False
1270,30.92,5.3,25.6,3.01,False,True,True
1271,43.16,17.0,18.0,0.0,False,True,False
1272,61.7,0.0,7.8,0.0,True,False,False
1273,64.04,0.0,9.2,0.0,False,False,False
1274,39.2,0.0,8.6,0.0,True,False,False
1275,10.220000000000002,0.0,26.0,0.0,True,False,False
1276,51.08,0.0,12.2,0.0,True,False,False
1277,54.68,0.0,7.6,0.0,False,False,False
1278,17.96,0.0,8.3,0.0,False,False,False
1279,46.22,0.0,15.6,0.0,True,False,False
1280,30.02,0.0,5.6,0.0,False,False,False
1281,15.079999999999998,0.0,8.6,0.0,True,False,False
1282,28.04,0.0,7.0,0.07,True,False,True
1283,66.02,0.2,15.1,0.0,False,True,False
1284,28.76,0.0,7.3,0.0,False,False,False
1285,57.92,0.0,10.6,0.0,False,False,False
1286,34.16,0.2,9.4,0.21,False,True,True
1287,29.3,0.0,11.4,0.0,False,False,False
1288,37.22,2.4,9.7,0.77,False,True,True
1289,54.86,17.1,15.8,0.0,False,True,False
1290,20.48,0.0,7.9,0.0,False,False,False
1291,27.5,0.0,15.9,0.91,False,False,True
1292,24.8,0.0,13.5,3.57,False,False,True
1293,27.68,0.0,11.5,0.0,False,False,False
1294,56.3,0.0,8.4,0.0,True,False,False
1295,21.02,0.0,13.8,0.77,False,False,True
1296,29.3,0.0,17.3,2.03,False,False,True
1297,24.44,0.0,19.1,0.42,False,False,True
1298,22.82,0.0,10.0,0.0,False,False,False
1299,26.06,0.0,15.9,0.0,True,False,False
1300,64.94,2.3,27.6,0.0,False,True,False
1301,45.68,7.1,20.8,0.0,False,True,False
1302,25.52,0.0,14.4,0.35,False,False,True
1303,31.64,0.0,6.4,0.0,False,False,False
1304,48.38,6.9,10.5,0.0,False,True,False
1305,22.46,0.0,15.0,0.0,False,False,False
1306,54.68,2.8,31.5,0.0,False,True,False
1307,30.92,0.0,13.1,0.0,True,False,False
1308,25.7,0.0,9.7,0.0,False,False,False
1309,49.1,1.1,15.3,0.0,True,True,False
1310,25.34,0.0,20.9,0.0,False,False,False
1311,23.36,0.0,19.9,0.0,True,False,False
1312,25.34,0.0,12.3,0.0,False,False,False
1313,41.72,0.9,9.7,0.0,False,True,False
1314,50.72,0.0,21.6,0.0,True,False,False
1315,42.260000000000005,1.2,9.2,0.0,False,True,False
1316,48.92,7.2,13.7,0.0,False,True,False
1317,5.719999999999999,0.0,10.2,0.0,False,False,False
1318,8.96,0.0,21.9,0.0,False,False,False
1319,23.9,0.0,14.9,0.0,True,False,False
1320,49.28,1.6,11.4,0.0,False,True,False
1321,49.46,14.7,13.2,0.0,False,True,False
1322,49.64,4.6,13.0,0.0,False,True,False
1323,47.66,0.0,12.1,0.0,True,False,False
1324,29.48,0.0,6.5,0.0,False,False,False
1325,36.32,7.5,11.0,2.8,False,True,True
1326,19.22,0.0,7.6,0.0,True,False,False
1327,24.08,0.0,13.8,0.42,False,False,True
1328,27.14,0.0,22.4,0.0,False,False,False
1329,25.34,0.0,13.4,0.28,False,False,True
1330,37.22,0.0,8.6,0.0,True,False,False
1331,18.86,0.0,9.8,0.07,False,False,True
1332,27.86,0.0,14.0,0.14,False,False,True
1333,12.2,0.0,12.5,0.07,False,False,True
1334,12.2,0.0,11.8,0.07,False,False,True
1335,42.98,0.0,10.2,0.0,True,False,False
1336,66.74000000000001,0.0,8.4,0.0,False,False,False
1337,71.06,0.4,6.7,0.0,False,True,False
1338,67.1,6.7,6.4,0.0,False,True,False
1339,69.62,0.3,4.7,0.0,False,True,False
1340,69.08,0.0,4.9,0.0,True,False,False
1341,80.42,0.1,6.6,0.0,False,True,False
1342,80.6,0.0,6.3,0.0,False,False,False
1343,71.6,2.0,6.7,0.0,False,True,False
1344,83.48,0.0,9.0,0.0,True,False,False
1345,84.91999999999999,2.9,14.0,0.0,True,True,False
1346,66.74000000000001,0.0,5.4,0.0,False,False,False
1347,62.42,0.0,9.2,0.0,False,False,False
1348,72.32,2.8,5.7,0.0,False,True,False
1349,69.98,0.4,5.8,0.0,False,True,False
1350,81.68,13.8,5.8,0.0,False,True,False
1351,64.75999999999999,0.2,6.6,0.0,False,True,False
1352,57.02,0.0,9.8,0.0,False,False,False
1353,59.36,0.0,14.9,0.0,True,False,False
1354,69.8,1.2,8.9,0.0,False,True,False
1355,60.8,4.4,10.7,0.0,True,True,False
1356,58.1,4.3,12.8,0.0,True,True,False
1357,78.98,1.2,12.3,0.0,True,True,False
1358,58.46,0.0,11.5,0.0,False,False,False
1359,57.56,0.0,10.3,0.0,False,False,False
1360,59.72,0.0,11.1,0.0,False,False,False
1361,63.68,0.0,10.1,0.0,False,False,False
1362,64.22,0.0,5.9,0.0,False,False,False
1363,56.84,0.1,5.9,0.0,False,True,False
1364,80.78,1.2,11.8,0.0,False,True,False
1365,55.4,0.0,9.7,0.0,False,False,False
1366,68.54,1.6,12.2,0.0,True,True,False
1367,61.34,2.6,8.7,0.0,False,True,False
1368,67.64,0.0,9.5,0.0,False,False,False
1369,65.66,0.0,7.6,0.0,False,False,False
1370,63.5,4.3,12.2,0.0,False,True,False
1371,68.54,0.0,10.3,0.0,False,False,False
1372,55.04,0.0,7.3,0.0,True,False,False
1373,78.25999999999999,0.0,10.4,0.0,True,False,False
1374,71.6,0.1,4.5,0.0,False,True,False
1375,70.88,5.1,5.2,0.0,False,True,False
1376,62.78,0.3,13.1,0.0,False,True,False
1377,56.66,0.0,6.6,0.0,True,False,False
1378,64.22,0.0,6.8,0.0,False,False,False
1379,58.46,3.7,11.0,0.0,False,True,False
1380,65.48,7.2,15.5,0.0,False,True,False
1381,80.06,5.0,4.4,0.0,False,True,False
1382,60.98,27.9,15.6,0.0,True,True,False
1383,81.32,0.0,9.0,0.0,True,False,False
1384,53.42,0.0,9.8,0.0,False,False,False
1385,51.08,0.0,12.5,0.0,False,False,False
1386,48.2,4.9,27.8,0.0,False,True,False
1387,71.6,0.0,9.1,0.0,True,False,False
1388,59.72,0.0,6.4,0.0,False,False,False
1389,54.5,0.0,5.3,0.0,True,False,False
1390,53.96,12.4,9.0,0.0,False,True,False
1391,64.75999999999999,0.0,8.7,0.0,False,False,False
1392,71.78,0.0,8.0,0.0,True,False,False
1393,87.61999999999999,0.0,5.7,0.0,True,False,False
1394,55.04,0.3,4.3,0.0,False,True,False
1395,48.74,0.0,7.9,0.0,False,False,False
1396,63.86,0.0,8.1,0.0,False,False,False
1397,69.98,0.0,6.8,0.0,False,False,False
1398,48.74,1.0,10.0,0.0,False,True,False
1399,74.3,0.0,11.0,0.0,False,False,False
1400,64.04,0.0,8.3,0.0,False,False,False
1401,66.38,0.0,8.0,0.0,True,False,False
1402,72.68,0.0,9.0,0.0,True,False,False
1403,66.02,0.0,7.9,0.0,False,False,False
1404,63.86,0.0,5.5,0.0,False,False,False
1405,64.22,0.0,13.7,0.0,False,False,False
1406,73.58,4.4,21.0,0.0,False,True,False
1407,75.38,12.1,18.2,0.0,True,True,False
1408,58.64,0.0,6.4,0.0,False,False,False
1409,42.260000000000005,0.5,5.1,0.0,False,True,False
1410,66.38,0.0,11.5,0.0,False,False,False
1411,65.84,6.7,19.9,0.0,True,True,False
1412,63.68,0.0,10.2,0.0,True,False,False
1413,64.4,0.0,6.7,0.0,True,False,False
1414,62.06,0.0,17.0,0.0,False,False,False
1415,53.78,1.5,21.7,0.0,True,True,False
1416,52.34,0.3,21.3,0.0,False,True,False
1417,58.1,0.0,18.0,0.0,False,False,False
1418,56.120000000000005,0.2,15.7,0.0,False,True,False
1419,58.28,0.0,15.5,0.0,False,False,False
1420,63.68,0.1,8.2,0.0,False,True,False
1421,58.82,0.0,19.5,0.0,False,False,False
1422,56.84,0.0,18.7,0.0,False,False,False
1423,75.56,0.0,14.6,0.0,False,False,False
1424,51.8,0.0,21.8,0.0,False,False,False
1425,57.56,0.0,8.8,0.0,False,False,False
1426,50.72,0.0,12.0,0.0,False,False,False
1427,49.64,0.1,11.9,0.0,True,True,False
1428,55.4,0.0,6.2,0.0,False,False,False
1429,74.48,0.7,13.1,0.0,False,True,False
1430,52.52,0.0,6.1,0.0,False,False,False
1431,56.3,0.0,21.4,0.0,False,False,False
1432,55.4,0.0,2.8,0.0,False,False,False
1433,69.44,0.0,5.5,0.0,False,False,False
1434,78.62,0.0,6.0,0.0,True,False,False
1435,71.42,7.3,10.3,0.0,True,True,False
1436,50.54,1.2,12.1,0.0,True,True,False
1437,69.98,0.0,10.4,0.0,True,False,False
1438,64.58,0.0,9.2,0.0,False,False,False
1439,49.1,0.0,7.9,0.0,False,False,False
1440,51.44,1.2,15.1,0.0,True,True,False
1441,36.68,3.7,18.0,2.8,False,True,True
1442,46.76,0.0,7.2,0.0,False,False,False
1443,38.12,0.5,18.0,0.07,False,True,True
1444,59.18,0.0,4.6,0.0,True,False,False
1445,43.16,0.4,8.8,0.0,True,True,False
1446,32.72,0.0,5.3,0.0,False,False,False
1447,37.58,0.0,3.9,0.0,False,False,False
1448,60.440000000000005,0.0,4.6,0.0,False,False,False
1449,49.82,6.2,10.4,0.0,False,True,False
1450,41.72,0.0,7.7,0.0,False,False,False
1451,61.16,0.0,18.9,0.0,False,False,False
1452,44.6,0.0,15.2,0.0,False,False,False
1453,67.46,1.3,21.0,0.0,True,True,False
1454,49.64,0.0,16.8,0.0,True,False,False
1455,57.38,0.2,20.2,0.0,False,True,False
1456,66.56,0.0,18.9,0.0,True,False,False
1457,45.32,0.0,5.6,0.0,False,False,False
1458,72.14,0.0,18.2,0.0,True,False,False
1459,53.24,0.0,14.3,0.0,False,False,False
1460,51.44,7.9,12.1,0.0,False,True,False
1461,39.02,0.0,9.6,0.0,False,False,False
1462,54.86,0.0,4.1,0.0,True,False,False
1463,55.94,3.4,8.7,0.0,False,True,False
1464,47.66,0.0,9.3,0.0,False,False,False
1465,51.98,0.0,5.9,0.0,False,False,False
1466,60.62,0.0,8.5,0.0,False,False,False
1467,53.6,0.0,13.3,0.0,True,False,False
1468,57.2,0.0,22.7,0.0,False,False,False
1469,53.6,0.0,28.2,0.0,False,False,False
1470,69.8,0.0,24.6,0.0,True,False,False
1471,57.38,0.0,28.1,0.0,True,False,False
1472,59.72,0.0,21.7,0.0,False,False,False
1473,73.4,0.0,16.5,0.0,False,False,False
1474,50.0,0.0,14.2,0.0,False,False,False
1475,65.66,0.0,11.0,0.0,False,False,False
1476,51.44,0.0,13.5,0.0,False,False,False
1477,45.14,6.5,20.4,0.0,False,True,False
1478,56.120000000000005,0.0,33.1,0.0,False,False,False
1479,53.06,0.0,4.6,0.0,False,False,False
1480,55.22,0.0,13.1,0.0,False,False,False
1481,42.8,0.2,13.4,0.0,False,True,False
1482,39.2,0.0,9.2,0.0,False,False,False
1483,53.24,1.4,23.4,0.0,False,True,False
1484,50.36,2.9,23.1,0.0,True,True,False
1485,34.52,3.1,11.8,0.0,False,True,False
1486,75.38,3.2,19.6,0.0,False,True,False
1487,22.82,0.0,9.8,0.77,True,False,True
1488,52.16,0.0,14.3,0.0,False,False,False
1489,51.620000000000005,0.0,16.3,0.0,False,False,False
1490,50.0,5.5,14.6,0.0,True,True,False
1491,51.44,15.9,13.6,0.0,False,True,False
1492,59.9,0.0,10.3,0.0,True,False,False
1493,47.120000000000005,0.8,21.0,0.0,False,True,False
1494,51.620000000000005,3.0,9.2,0.0,False,True,False
1495,38.3,0.0,4.6,0.0,False,False,False
1496,39.56,0.0,18.0,0.0,True,False,False
1497,53.06,0.0,9.5,0.0,True,False,False
1498,47.3,0.0,10.9,0.0,False,False,False
1499,62.06,3.0,19.4,0.0,True,True,False
1500,56.66,17.5,16.5,0.0,False,True,False
1501,56.48,24.6,16.9,0.0,False,True,False
1502,50.54,20.4,16.1,0.0,True,True,False
1503,42.98,10.9,19.2,0.0,True,True,False
1504,49.1,0.0,8.2,0.0,False,False,False
1505,68.9,0.0,11.8,0.0,False,False,False
1506,51.8,0.0,6.0,0.0,False,False,False
1507,48.38,13.0,16.1,0.0,False,True,False
1508,49.82,0.0,10.5,0.0,False,False,False
1509,61.88,0.0,10.8,0.0,False,False,False
1510,34.52,0.0,6.1,0.0,False,False,False
1511,48.92,0.0,19.9,0.0,True,False,False
1512,37.94,0.0,5.6,0.0,False,False,False
1513,45.32,0.0,21.3,0.0,False,False,False
1514,46.58,7.1,26.1,0.0,False,True,False
1515,73.94,0.0,24.4,0.0,False,False,False
1516,26.78,0.0,10.1,2.45,True,False,True
1517,39.2,0.0,8.2,0.0,False,False,False
1518,44.42,0.2,12.9,0.0,False,True,False
1519,67.82,0.0,13.4,0.0,False,False,False
1520,42.8,0.0,8.5,0.0,False,False,False
1521,67.46,4.5,10.6,0.0,True,True,False
1522,46.4,2.4,25.4,0.0,False,True,False
1523,42.44,0.0,7.2,0.0,False,False,False
1524,45.32,0.2,5.9,0.0,True,True,False
1525,52.52,0.0,5.8,0.0,False,False,False
1526,69.08,1.1,21.0,0.0,True,True,False
1527,67.28,0.0,8.3,0.0,False,False,False
1528,34.88,0.0,8.8,0.0,False,False,False
1529,29.84,0.0,4.5,0.0,False,False,False
1530,26.24,0.0,18.3,0.0,True,False,False
1531,32.54,0.0,6.6,0.0,False,False,False
1532,74.48,0.9,17.3,0.0,False,True,False
1533,31.28,0.0,7.1,0.0,False,False,False
1534,32.9,0.0,6.7,0.0,False,False,False
1535,38.12,0.0,11.1,0.0,False,False,False
1536,60.08,2.0,18.0,0.0,False,True,False
1537,32.36,0.0,7.8,0.0,False,False,False
1538,20.66,0.0,8.1,0.0,False,False,False
1539,53.42,0.0,7.7,0.0,True,False,False
1540,29.66,0.0,20.3,0.0,False,False,False
1541,52.52,0.0,5.2,0.0,False,False,False
1542,47.66,0.0,10.0,0.0,True,False,False
1543,30.92,0.0,5.1,0.0,False,False,False
1544,62.24,0.9,10.0,0.0,True,True,False
1545,62.06,0.0,14.5,0.0,False,False,False
1546,25.16,0.0,9.5,0.21,False,False,True
1547,32.9,0.0,13.3,0.0,False,False,False
1548,34.34,0.0,10.5,0.0,True,False,False
1549,40.28,0.0,12.4,0.0,False,False,False
1550,37.58,0.0,9.5,0.0,True,False,False
1551,30.56,0.0,12.4,0.0,True,False,False
1552,29.66,0.0,11.4,0.0,False,False,False
1553,55.22,0.0,9.9,0.0,True,False,False
1554,45.86,0.0,5.5,0.0,False,False,False
1555,31.28,0.0,8.1,0.0,False,False,False
1556,31.46,0.0,9.7,0.0,False,False,False
1557,52.88,6.6,6.7,0.0,True,True,False
1558,53.6,0.0,8.2,0.0,False,False,False
1559,47.66,0.0,4.8,0.0,False,False,False
1560,37.22,0.8,9.4,0.0,True,True,False
1561,26.78,0.0,4.1,0.0,False,False,False
1562,36.32,0.0,8.5,0.0,False,False,False
1563,40.46,0.0,4.3,0.0,False,False,False
1564,32.0,0.0,11.3,0.0,False,False,False
1565,29.84,0.0,9.8,0.0,False,False,False
1566,34.7,0.0,10.2,0.0,False,False,False
1567,34.16,0.0,6.3,0.07,False,False,True
1568,40.28,0.0,8.1,0.0,False,False,False
1569,47.120000000000005,0.0,7.2,0.0,False,False,False
1570,39.2,0.0,9.0,0.0,False,False,False
1571,30.56,0.0,9.6,0.14,True,False,True
1572,42.08,3.0,9.6,0.0,True,True,False
1573,42.8,1.5,8.1,0.0,False,True,False
1574,32.36,0.0,17.0,0.0,False,False,False
1575,52.88,14.5,23.8,0.0,True,True,False
1576,32.9,1.3,19.5,2.8,False,True,True
1577,46.4,0.0,25.9,0.0,True,False,False
1578,72.32,0.0,7.6,0.0,False,False,False
1579,29.66,0.7,24.4,2.52,True,True,True
1580,38.48,0.0,11.0,0.0,False,False,False
1581,63.86,0.2,17.1,0.0,True,True,False
1582,44.06,1.2,11.6,0.0,False,True,False
1583,60.08,0.0,8.5,0.0,False,False,False
1584,63.5,1.1,18.8,0.0,True,True,False
1585,51.98,0.1,15.2,0.0,True,True,False
1586,44.6,1.3,20.2,0.0,False,True,False
1587,40.82,2.0,24.9,0.0,False,True,False
1588,15.8,0.0,7.8,0.0,False,False,False
1589,51.26,0.0,10.5,0.0,False,False,False
1590,57.38,0.0,8.8,0.0,True,False,False
1591,39.92,2.9,18.2,0.0,False,True,False
1592,64.22,0.1,9.6,0.0,True,True,False
1593,65.12,0.1,12.4,0.0,True,True,False
1594,38.84,0.0,11.3,0.0,False,False,False
1595,23.54,0.0,5.5,2.31,False,False,True
1596,49.64,0.0,4.8,0.0,False,False,False
1597,15.62,0.0,15.5,0.0,False,False,False
1598,28.04,0.0,15.6,0.0,False,False,False
1599,11.66,0.0,12.4,0.0,False,False,False
1600,18.14,0.0,11.3,0.0,False,False,False
1601,47.84,3.8,10.7,0.0,False,True,False
1602,37.94,0.5,11.0,0.0,True,True,False
1603,74.84,0.0,5.7,0.0,False,False,False
1604,63.68,2.9,14.6,0.0,False,True,False
1605,64.04,0.3,11.8,0.0,False,True,False
1606,63.32,0.0,11.5,0.0,True,False,False
1607,67.46,0.0,6.5,0.0,False,False,False
1608,66.56,0.0,11.1,0.0,False,False,False
1609,61.7,0.0,11.6,0.0,True,False,False
1610,76.1,0.4,17.2,0.0,True,True,False
1611,68.72,16.0,7.6,0.0,False,True,False
1612,79.16,0.0,10.7,0.0,True,False,False
1613,60.8,1.1,10.5,0.0,False,True,False
1614,86.9,0.6,13.7,0.0,True,True,False
1615,79.88,12.9,18.6,0.0,False,True,False
1616,72.32,0.0,10.3,0.0,False,False,False
1617,66.56,0.0,16.4,0.0,False,False,False
1618,65.48,0.0,9.0,0.0,False,False,False
1619,59.0,0.0,8.8,0.0,False,False,False
1620,60.440000000000005,0.0,8.4,0.0,False,False,False
1621,66.92,0.0,5.5,0.0,False,False,False
1622,64.58,0.0,6.9,0.0,True,False,False
1623,80.24000000000001,4.4,8.3,0.0,False,True,False
1624,60.62,0.0,10.0,0.0,False,False,False
1625,63.86,0.0,7.3,0.0,False,False,False
1626,64.58,0.0,6.5,0.0,False,False,False
1627,74.66,0.6,5.7,0.0,False,True,False
1628,77.18,5.6,6.6,0.0,False,True,False
1629,66.02,0.0,3.5,0.0,True,False,False
1630,62.78,0.0,6.0,0.0,False,False,False
1631,62.6,0.0,4.6,0.0,False,False,False
1632,77.9,0.0,7.5,0.0,False,False,False
1633,56.120000000000005,0.0,9.7,0.0,False,False,False
1634,70.7,16.3,16.9,0.0,True,True,False
1635,68.18,0.0,7.5,0.0,False,False,False
1636,53.6,0.0,13.2,0.0,False,False,False
1637,53.06,0.5,14.6,0.0,False,True,False
1638,81.68,0.0,9.0,0.0,True,False,False
1639,60.62,0.0,9.1,0.0,False,False,False
1640,51.8,0.0,9.1,0.0,True,False,False
1641,78.62,10.9,4.5,0.0,False,True,False
1642,48.56,0.0,9.9,0.0,True,False,False
1643,78.44,0.0,6.1,0.0,True,False,False
1644,64.22,0.0,12.1,0.0,False,False,False
1645,90.68,0.0,6.5,0.0,True,False,False
1646,77.18,0.0,6.1,0.0,False,False,False
1647,65.66,0.0,7.0,0.0,False,False,False
1648,66.38,0.0,7.1,0.0,False,False,False
1649,59.0,0.0,9.3,0.0,False,False,False
1650,58.46,0.0,4.1,0.0,False,False,False
1651,70.34,3.6,8.0,0.0,False,True,False
1652,68.0,4.8,5.5,0.0,True,True,False
1653,53.6,0.7,6.6,0.0,False,True,False
1654,57.02,0.2,12.5,0.0,True,True,False
1655,65.12,0.0,5.7,0.0,False,False,False
1656,62.78,0.0,7.9,0.0,True,False,False
1657,59.36,0.2,7.2,0.0,False,True,False
1658,72.86,11.2,17.6,0.0,True,True,False
1659,59.36,0.0,9.7,0.0,False,False,False
1660,85.28,0.0,6.1,0.0,True,False,False
1661,76.46,5.1,5.3,0.0,False,True,False
1662,54.86,0.0,7.0,0.0,False,False,False
1663,80.24000000000001,0.7,5.8,0.0,False,True,False
1664,59.9,0.0,9.1,0.0,False,False,False
1665,70.16,0.0,10.9,0.0,True,False,False
1666,54.68,11.4,13.5,0.0,True,True,False
1667,49.64,0.0,8.2,0.0,False,False,False
1668,44.96,0.0,9.9,0.0,True,False,False
1669,45.14,0.0,7.5,0.0,False,False,False
1670,53.42,0.7,7.3,0.0,False,True,False
1671,48.38,1.7,5.5,0.0,False,True,False
1672,52.88,7.9,8.6,0.0,False,True,False
1673,62.42,0.6,11.1,0.0,False,True,False
1674,75.92,2.1,5.1,0.0,False,True,False
1675,41.54,0.0,11.4,0.0,True,False,False
1676,53.24,2.5,7.6,0.0,False,True,False
1677,57.74,0.0,8.6,0.0,False,False,False
1678,64.58,0.0,16.5,0.0,True,False,False
1679,54.5,1.0,12.0,0.0,False,True,False
1680,59.0,12.5,5.4,0.0,False,True,False
1681,66.02,0.0,12.7,0.0,True,False,False
1682,63.86,4.3,27.9,0.0,False,True,False
1683,78.8,3.1,22.3,0.0,False,True,False
1684,56.48,0.0,15.4,0.0,False,False,False
1685,57.38,0.0,15.0,0.0,False,False,False
1686,77.18,0.0,10.5,0.0,False,False,False
1687,57.92,0.0,20.1,0.0,False,False,False
1688,74.12,0.0,6.6,0.0,True,False,False
1689,58.64,12.5,17.7,0.0,False,True,False
1690,59.540000000000006,0.0,6.1,0.0,False,False,False
1691,57.56,0.0,16.0,0.0,False,False,False
1692,75.2,0.3,9.3,0.0,True,True,False
1693,71.96,0.0,5.3,0.0,False,False,False
1694,65.3,0.0,8.9,0.0,False,False,False
1695,49.64,2.0,18.5,0.0,False,True,False
1696,50.9,0.0,9.7,0.0,True,False,False
1697,59.18,0.0,11.6,0.0,True,False,False
1698,51.44,0.0,12.3,0.0,True,False,False
1699,55.76,0.0,13.5,0.0,False,False,False
1700,70.16,0.0,9.7,0.0,False,False,False
1701,57.74,0.0,6.8,0.0,False,False,False
1702,77.0,0.0,16.1,0.0,True,False,False
1703,57.38,0.0,12.9,0.0,False,False,False
1704,55.04,0.0,12.7,0.0,False,False,False
1705,60.440000000000005,0.0,9.9,0.0,False,False,False
1706,62.6,6.3,11.2,0.0,False,True,False
1707,37.58,0.0,18.0,0.0,True,False,False
1708,44.6,0.0,20.0,0.0,False,False,False
1709,45.86,9.2,26.6,0.0,False,True,False
1710,42.620000000000005,0.0,24.0,0.0,True,False,False
1711,37.76,0.0,10.4,0.0,False,False,False
1712,51.26,0.0,17.1,0.0,False,False,False
1713,42.260000000000005,2.1,13.9,0.0,False,True,False
1714,56.84,0.4,18.0,0.0,False,True,False
1715,57.02,4.2,17.0,0.0,False,True,False
1716,45.68,10.8,14.4,0.0,False,True,False
1717,41.54,0.0,4.5,0.0,False,False,False
1718,49.46,0.0,8.8,0.0,True,False,False
1719,39.02,0.0,8.4,0.0,False,False,False
1720,72.32,0.0,5.1,0.0,True,False,False
1721,61.52,0.0,5.2,0.0,False,False,False
1722,42.620000000000005,0.0,8.4,0.0,False,False,False
1723,39.2,0.5,13.3,0.0,False,True,False
1724,35.96,0.0,6.9,0.0,False,False,False
1725,51.98,2.0,10.2,0.0,False,True,False
1726,39.38,0.2,8.7,0.0,True,True,False
1727,42.08,0.0,10.5,0.0,False,False,False
1728,67.64,0.0,9.0,0.0,False,False,False
1729,70.34,0.5,5.5,0.0,True,True,False
1730,63.32,0.0,5.2,0.0,False,False,False
1731,55.94,5.3,11.5,0.0,False,True,False
1732,43.16,0.0,13.2,0.0,False,False,False
1733,54.14,0.0,9.5,0.0,True,False,False
1734,61.16,4.1,15.0,0.0,True,True,False
1735,54.32,0.0,5.9,0.0,False,False,False
1736,57.74,0.0,16.0,0.0,False,False,False
1737,73.4,0.1,21.8,0.0,False,True,False
1738,45.14,11.5,18.3,0.0,True,True,False
1739,46.94,0.0,11.1,0.0,False,False,False
1740,69.98,0.0,21.7,0.0,True,False,False
1741,69.08,0.0,11.7,0.0,False,False,False
1742,56.48,0.0,9.0,0.0,False,False,False
1743,49.1,0.0,10.4,0.0,False,False,False
1744,36.86,2.6,7.6,0.0,False,True,False
